Gene_acc,Gene_id,SMm1,SMm2,SMm3,SMm4,NST1m1,NST1m2,NST1m3,NST1m4,Desc
2969,Tb927.4.4040,1718900.0,1895700.0,1934600.0,2000500.0,2404900.0,2835600.0,2734700.0,2738800.0,"hypothetical protein, conserved"
2970,Tb927.4.4050,401490.0,418380.0,438690.0,416650.0,569170.0,572330.0,635190.0,624490.0,glycosomal transporter (GAT1)
2971,Tb927.4.4060,29382.0,35169.0,36551.0,34858.0,45042.0,48571.0,51472.0,44701.0,"hypothetical protein, conserved"
2972,Tb927.4.4070,150460.0,160890.0,161500.0,145850.0,206090.0,199650.0,202160.0,184470.0,"mevalonate kinase, putative"
2973,Tb927.4.410,1360100.0,1376800.0,1387100.0,1298800.0,1910400.0,1922300.0,2062100.0,2043300.0,CAF 40
2974,Tb927.4.4110,62190.0,61181.0,60823.0,70635.0,81540.0,87902.0,94853.0,89321.0,"hypothetical protein, conserved"
2975,Tb927.4.4120,2021.2,2057.2,2895.3,2055.2,2700.0,4510.4,4460.9,3444.5,"Cleavage stimulating factor 64, putative"
2976,Tb927.4.4130,1086500.0,1161000.0,1216600.0,1166000.0,1521600.0,1540500.0,1573900.0,1546800.0,"Flagellar-associated protein 59, putative"
2977,Tb927.8.8190,37938.0,40602.0,38426.0,50439.0,42235.0,44567.0,46157.0,43517.0,"hypothetical protein, conserved"
2978,Tb927.4.4160,86897.0,93752.0,105360.0,101510.0,127210.0,127680.0,136330.0,145910.0,RNA editing mediator complex protein 5
2979,Tb927.4.4180,20128.0,25184.0,24312.0,25479.0,35476.0,38513.0,38826.0,35603.0,SUMO-interacting motif-containing protein
2980,Tb927.4.4190,42119.0,42333.0,53073.0,44640.0,81194.0,93551.0,84631.0,85259.0,"C2 domain containing protein, putative"
2981,Tb927.4.420,18735.0,16353.0,22825.0,15944.0,26094.0,23324.0,23340.0,24354.0,"phosphatidylinositol 4-kinase, putative"
2982,Tb927.4.4210,496730.0,502140.0,543910.0,512380.0,642350.0,647790.0,677650.0,661650.0,"ATP-dependent zinc metalloprotease AFG3-like, putative"
2983,Tb927.4.4280,108490.0,122150.0,129220.0,101190.0,185480.0,182740.0,193480.0,197020.0,"hypothetical protein, conserved"
2984,Tb927.4.430,305950.0,294160.0,371450.0,309690.0,354290.0,354240.0,333080.0,345260.0,proteasome beta 7 subunit
2985,Tb927.4.4300,20964.0,24452.0,18418.0,20611.0,18373.0,19971.0,23992.0,23751.0,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
2986,Tb927.4.4310,188280.0,176240.0,184150.0,180650.0,229880.0,252600.0,254850.0,226480.0,Nucleoporin NUP64
2987,Tb927.4.4340,899290.0,887580.0,975430.0,957340.0,1315700.0,1309300.0,1385200.0,1254900.0,"Domain of unknown function (DUF4498), putative"
2988,Tb927.4.4350,1060500.0,1111200.0,1123800.0,1139100.0,1409000.0,1408000.0,1523000.0,1443000.0,"emp24/gp25L/p24 family/GOLD, putative"
2989,Tb927.4.4360,769260.0,867080.0,852120.0,802070.0,1074900.0,1081700.0,1126900.0,1088400.0,"monoglyceride lipase, putative"
2990,Tb927.4.4370,194870.0,190630.0,187820.0,199600.0,263160.0,294070.0,315230.0,271850.0,"hypothetical protein, conserved"
2991,Tb927.8.7980,1742700.0,1909800.0,1845700.0,1819900.0,2003800.0,2226900.0,2355900.0,2218000.0,"Pyrophosphate-energized vacuolar membrane proton pump 2, putative"
2993,Tb927.4.4450,2227100.0,2326700.0,2291700.0,2290100.0,3105700.0,3313400.0,3516200.0,3437500.0,adenylyl cyclase
2994,Tb927.4.4490,1237300.0,1270200.0,1383100.0,1196600.0,1570300.0,1662000.0,1686600.0,1680200.0,multidrug resistance protein E
2995,Tb927.4.450,3286500.0,3498000.0,3605900.0,3471800.0,4428100.0,4957100.0,5098000.0,4781400.0,"coatomer alpha subunit, putative"
2996,Tb927.4.4510,24005.0,26268.0,23662.0,30890.0,32286.0,36359.0,34967.0,34639.0,"protein phosphatase 2C, putative"
2998,Tb927.4.4540,47592.0,35917.0,53793.0,47476.0,60547.0,63488.0,65011.0,72355.0,"zinc finger domain, LSD1 subclass, putative"
2999,Tb927.4.4550,398640.0,428690.0,422730.0,403590.0,674950.0,638220.0,679940.0,644710.0,"hypothetical protein, conserved"
3000,Tb927.4.4560,28028.0,32901.0,35583.0,21933.0,38828.0,44620.0,47676.0,43780.0,"hypothetical protein, conserved"
3001,Tb927.4.4570,35740.0,37220.0,40614.0,38155.0,50259.0,55669.0,47802.0,47003.0,"hypothetical protein, conserved"
3002,Tb927.4.4580,499190.0,463230.0,523740.0,474530.0,577110.0,583930.0,617700.0,618770.0,"hypothetical protein, conserved"
3003,Tb927.4.4590,12265.0,15554.0,10300.0,17175.0,19245.0,21543.0,24571.0,25024.0,"AGC family serine/threonine kinase, putative"
3004,Tb927.4.460,35358.0,38855.0,50491.0,38612.0,61122.0,49596.0,54043.0,52417.0,"Alkylated DNA repair protein (alkB homolog), putative"
3005,Tb927.4.4600,32958.0,36575.0,32667.0,28858.0,41628.0,40301.0,40663.0,44378.0,mitochondrial ribosomal protein l43
3006,Tb927.4.4610,101190.0,107840.0,119490.0,110940.0,169250.0,151950.0,162070.0,156210.0,Mitoribosomal LSU assembly factor 15
3008,Tb927.4.4650,411310.0,433390.0,432880.0,423230.0,571110.0,583070.0,611710.0,596410.0,"diphthine synthase, putative"
3009,Tb927.4.4660,199780.0,215640.0,232060.0,236690.0,303050.0,310010.0,302910.0,302690.0,"Protein of unknown function DUF84, putative"
3010,Tb927.4.4670,330900.0,364490.0,380340.0,316630.0,462300.0,478440.0,499190.0,443440.0,"MYND finger, putative"
3011,Tb927.4.4690,857600.0,989450.0,1140300.0,1118400.0,1443500.0,1374600.0,1400600.0,1433800.0,"hypothetical protein, conserved"
3012,Tb927.4.470,279810.0,255990.0,249830.0,236100.0,307530.0,368060.0,349400.0,302610.0,"snoRNP protein GAR1, putative"
3013,Tb927.4.4700,1633600.0,1758800.0,1833800.0,1702200.0,2285800.0,2268300.0,2260300.0,2448200.0,"hypothetical protein, conserved"
3014,Tb927.4.4760,76306.0,67933.0,73623.0,75342.0,95733.0,95540.0,110870.0,98181.0,"Cullin 6, putative"
3015,Tb927.4.480,49568.0,54598.0,46274.0,37926.0,67420.0,85722.0,83382.0,75780.0,"Cullin binding, putative"
3016,Tb927.4.4850,3342500.0,3295200.0,3794100.0,3614800.0,4891900.0,5678000.0,6101500.0,5418600.0,"amino acid transporter, putative"
3017,Tb927.4.4910,822420.0,895290.0,881600.0,752080.0,1053900.0,1203000.0,1285700.0,1157300.0,"3,2-trans-enoyl-CoA isomerase, mitochondrial precursor, putative"
3018,Tb927.4.4950,381350.0,395420.0,415130.0,382830.0,546520.0,559840.0,587040.0,582220.0,Nucleolar protein 61
3019,Tb927.4.4980,10225.0,10309.0,12404.0,10773.0,14210.0,10582.0,12315.0,10686.0,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
3020,Tb927.4.5000,563280.0,656870.0,659170.0,649630.0,833340.0,859380.0,919010.0,865720.0,"TerD domain containing protein, putative"
3021,Tb927.4.5010,16259000.0,16961000.0,17363000.0,16811000.0,22774000.0,23028000.0,23862000.0,22927000.0,"calreticulin, putative"
3022,Tb927.4.5020,98181.0,103890.0,110170.0,109850.0,129840.0,150180.0,151290.0,156020.0,DNA-directed RNA polymerase II subunit RPB1
3024,Tb927.4.5070,96516.0,92522.0,96673.0,86843.0,119500.0,118720.0,129390.0,129040.0,"CRAL/TRIO domain containing protein, putative"
3025,Tb927.4.5100,22430.0,17152.0,23032.0,24324.0,34072.0,34773.0,28162.0,26930.0,"Endoplasmic Reticulum-Golgi Intermediate Compartment (ERGIC)/Endoplasmic reticulum vesicle transporter, putative"
3026,Tb927.4.5130,728970.0,753680.0,774580.0,705110.0,848300.0,873690.0,884260.0,880570.0,"KH domain/Domain of unknown function (DUF1771)/Smr domain containing protein, putative"
3027,Tb927.8.7250,29406.0,31370.0,30097.0,23430.0,27384.0,28929.0,33645.0,30226.0,repressor of RNA polymerase III transcription MAF1
3028,Tb927.4.5160,95184.0,106090.0,101180.0,92110.0,112450.0,125730.0,134530.0,142620.0,"hypothetical protein, conserved"
3029,Tb927.4.5170,8079.7,7200.5,10629.0,8398.7,13169.0,8423.5,13925.0,9280.8,"ribosomal protein L7/L12, putative"
3030,Tb927.4.5180,128320.0,137450.0,133830.0,137170.0,185440.0,178170.0,203700.0,204620.0,tousled-like kinase I
3031,Tb927.4.5200,531970.0,592300.0,597330.0,568870.0,809690.0,780880.0,814620.0,804960.0,Nucleoporin NUP62
3033,Tb927.4.5220,356600.0,324150.0,396890.0,352330.0,665660.0,624870.0,669940.0,568790.0,hypothetical protein
3035,Tb927.4.5310,366810.0,403300.0,422680.0,406770.0,549260.0,576090.0,582970.0,560070.0,Repressor of differentiation kinase 2
3036,Tb927.4.5320,70543.0,75735.0,77864.0,55968.0,62931.0,76816.0,83359.0,68512.0,"Component of IIS longevity pathway SMK-1, putative"
3037,Tb927.8.6990,10261.0,11138.0,13580.0,9155.2,15466.0,20746.0,16074.0,18047.0,"hypothetical protein, conserved"
3038,Tb927.8.6950,290040.0,316670.0,331240.0,330640.0,448930.0,451560.0,460310.0,473870.0,roadblock/LC7 family member
3040,Tb927.4.540,17727.0,17602.0,19898.0,19981.0,23368.0,27629.0,29828.0,25910.0,"hypothetical protein, conserved"
3041,Tb927.4.550,2464.6,2845.6,3407.8,1161.2,4351.7,5317.6,4920.8,4488.8,"Zinc knuckle, putative"
3042,Tb927.4.560,14709000.0,15387000.0,15692000.0,14736000.0,20194000.0,20858000.0,21647000.0,20769000.0,"Cytoplasmic dynein 2 heavy chain (DYNC2H1), putative"
3043,Tb927.4.590,4446500.0,4729400.0,4858600.0,4375900.0,5961400.0,6509100.0,7046800.0,6465600.0,"PQQ-like domain/Protein of unknown function (DUF1620), putative"
3044,Tb927.4.600,137860.0,140990.0,135840.0,140760.0,165180.0,183170.0,186330.0,175250.0,"Alpha/beta hydrolase family, putative"
3045,Tb927.4.610,93847.0,107460.0,100800.0,103690.0,103730.0,135160.0,128560.0,113420.0,"PX domain containing protein, putative"
3046,Tb927.4.620,558900.0,580460.0,648210.0,560220.0,730460.0,766280.0,816810.0,747150.0,"hypothetical protein, conserved"
3047,Tb927.4.630,250200.0,261110.0,278740.0,261190.0,312770.0,322120.0,377030.0,348240.0,MICOS complex subunit MIC34
3048,Tb927.4.640,155770.0,161030.0,187730.0,183630.0,222880.0,250060.0,247760.0,240530.0,"GRIP domain containing protein, putative"
3049,Tb927.4.660,534060.0,554450.0,570100.0,570700.0,739460.0,718110.0,790520.0,789680.0,"hypothetical protein, conserved"
3050,Tb927.4.670,92201.0,88173.0,98800.0,91751.0,174240.0,169910.0,173630.0,149210.0,"conserved protein, unknown function"
3051,Tb927.4.690,172860.0,183170.0,171850.0,161730.0,212780.0,228030.0,259310.0,213930.0,"geranylgeranyl transferase type II beta subunit, putative"
3052,Tb927.4.720,105730.0,88228.0,113720.0,89245.0,58191.0,46144.0,54149.0,55049.0,"hypothetical protein, conserved"
3053,Tb927.4.730,45270.0,42424.0,37847.0,37576.0,55608.0,53548.0,62805.0,52710.0,"Peptidase family C78, putative"
3054,Tb927.4.750,596200.0,700730.0,637580.0,535520.0,912330.0,1078500.0,1098000.0,990930.0,"50S ribosomal protein L7Ae, putative"
3055,Tb927.4.760,3745700.0,3764800.0,3770000.0,3625900.0,4821600.0,5169000.0,5586700.0,5014800.0,"AP-1 adapter complex gamma subunit, putative"
3056,Tb927.4.770,102650.0,94987.0,121940.0,95918.0,153390.0,165390.0,146350.0,140050.0,"ubiquitin-protein ligase, putative"
3057,Tb927.4.790,33261.0,37464.0,35005.0,34752.0,45506.0,87821.0,50048.0,49334.0,"hypothetical protein, conserved"
3058,Tb927.4.800,493240.0,477880.0,513740.0,479130.0,691380.0,732020.0,787630.0,763710.0,"target of rapamycin kinase 3, putative"
3059,Tb927.4.810,70233.0,71881.0,78696.0,75548.0,88420.0,95159.0,96035.0,88996.0,"expression site-associated gene 5 (ESAG5) protein, putative"
3060,Tb927.4.840,221180.0,235040.0,231400.0,194980.0,258060.0,277840.0,288880.0,264600.0,"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase, putative"
3061,Tb927.4.850,207320.0,215220.0,205320.0,201680.0,274760.0,287740.0,276970.0,328190.0,"hypothetical protein, conserved"
3062,Tb927.4.860,503850.0,541450.0,628160.0,581210.0,710160.0,800610.0,800250.0,739560.0,"hypothetical protein, conserved"
3063,Tb927.4.870,6054500.0,6297600.0,6532100.0,6263300.0,8577300.0,8876300.0,9361400.0,9047600.0,"dynein heavy chain, putative"
3064,Tb927.4.890,549130.0,507880.0,502030.0,560890.0,619030.0,659940.0,698610.0,714800.0,small nuclear ribonucleoprotein sm d3
3065,Tb927.4.920,188420.0,211710.0,217480.0,177760.0,311960.0,317580.0,303640.0,312070.0,"TPR repeat, putative"
3066,Tb927.4.930,48651.0,48014.0,55333.0,44569.0,65584.0,68185.0,69471.0,67807.0,Mitochondrial ribosomal protein L14
3067,Tb927.4.960,115390.0,113150.0,137020.0,113940.0,141860.0,150840.0,150520.0,170140.0,"WD domain, G-beta repeat, putative"
3068,Tb927.4.980,252570.0,269960.0,274820.0,256730.0,333270.0,364610.0,339030.0,358600.0,"actin, putative"
3069,Tb927.5.1000,110440.0,108920.0,95779.0,109920.0,256110.0,236440.0,236700.0,244240.0,"ubiquitin-conjugating enzyme E2, putative"
3070,Tb927.5.1010,13654.0,13630.0,20077.0,17009.0,18919.0,22358.0,18033.0,23332.0,"hypothetical protein, conserved"
3071,Tb927.5.1020,164910.0,160150.0,178880.0,150350.0,237670.0,242120.0,266690.0,241210.0,"disulfide isomerase, putative"
3072,Tb927.5.1080,28218.0,27880.0,36542.0,23932.0,26185.0,37974.0,43696.0,43243.0,"RNA-binding protein, putative"
3073,Tb927.5.1090,6163100.0,6452500.0,6839700.0,6242600.0,8234100.0,8464100.0,8653300.0,8416400.0,"threonyl-tRNA synthetase, putative"
3075,Tb927.5.1100,1060600.0,1143300.0,1129400.0,1068000.0,1597800.0,1624400.0,1691700.0,1662000.0,peroxisome targeting signal 1 receptor
3076,Tb927.5.1120,150450.0,144040.0,157910.0,140490.0,200920.0,208000.0,208550.0,226770.0,"Phage tail fibre repeat, putative"
3077,Tb927.5.1130,225990.0,224220.0,239990.0,227090.0,251790.0,279550.0,277770.0,283970.0,"hypothetical protein, conserved"
3078,Tb927.5.1140,668080.0,743410.0,731660.0,703600.0,829120.0,895990.0,916270.0,903770.0,choline/ethanolamine kinase
3079,Tb927.5.1150,69831.0,66598.0,70591.0,70959.0,89955.0,102990.0,108260.0,103870.0,RNA helicase Prp43
3080,Tb927.5.1160,407060.0,402410.0,479750.0,400320.0,514490.0,556430.0,541430.0,575020.0,"Degradation arginine-rich protein for mis-folding, putative"
3081,Tb927.5.120,25190.0,19210.0,29391.0,24420.0,34149.0,38324.0,34210.0,35493.0,"expression site-associated gene 9 (ESAG9) protein, putative"
3082,Tb927.5.1210,3353000.0,3765400.0,3832100.0,3613100.0,4668700.0,4915400.0,5209400.0,4943100.0,"short-chain dehydrogenase, putative"
3083,Tb927.5.1250,657890.0,648940.0,677870.0,640190.0,791190.0,779800.0,871410.0,805460.0,"GAF domain/TIP41-like family, putative"
3084,Tb927.5.1260,671930.0,722090.0,748460.0,635660.0,863720.0,835310.0,919500.0,838030.0,"Sulfate transporter N-terminal domain with GLY motif/Sulfate transporter family, putative"
3085,Tb927.5.1270,487470.0,513270.0,556530.0,522360.0,841050.0,815980.0,871200.0,863230.0,Acidic leucine-rich nuclear phosphoprotein 32 family member
3086,Tb927.5.1280,309530.0,366710.0,391570.0,309990.0,388710.0,394640.0,473850.0,452320.0,"alanine racemase, putative"
3087,Tb927.5.1300,1242400.0,1378000.0,1285500.0,1341900.0,1557700.0,1613300.0,1784000.0,1659500.0,"V-type proton ATPase subunit a, putative"
3088,Tb927.5.1320,132070.0,136280.0,136040.0,152040.0,183900.0,197370.0,191780.0,178510.0,Kinetochore interacting protein 2
3089,Tb927.5.1330,43680.0,41676.0,41945.0,42825.0,55877.0,61181.0,58467.0,60457.0,"hypothetical protein, conserved"
3090,Tb927.5.1340,41905.0,48657.0,49360.0,46936.0,72396.0,52601.0,67275.0,64412.0,"pre-mRNA splicing factor, putative"
3091,Tb927.5.1360,400450.0,370870.0,417240.0,431330.0,480290.0,452870.0,498180.0,485790.0,nucleoside 2-deoxyribosyltransferase
3092,Tb927.5.1390,386490.0,391960.0,405200.0,425740.0,588450.0,531960.0,596150.0,552360.0,64 kDa invariant surface glycoprotein
3093,Tb927.5.1410,2189200.0,2291600.0,2321000.0,2252700.0,2556500.0,2647400.0,2650600.0,2617700.0,64 kDa invariant surface glycoprotein
3094,Tb927.5.1430,22705.0,26538.0,30884.0,24691.0,41433.0,35100.0,41470.0,39718.0,64 kDa invariant surface glycoprotein
3095,Tb927.5.1460,3479800.0,3639600.0,3831100.0,3677500.0,5235000.0,5271200.0,5523100.0,5160400.0,"Possible lysine decarboxylase, putative"
3096,Tb927.5.1470,1075600.0,1027300.0,1128300.0,1008000.0,1236400.0,1339700.0,1446300.0,1362300.0,"NADH-cytochrome b5 reductase, putative"
3097,Tb927.5.1490,243140.0,235140.0,237310.0,235240.0,329530.0,363960.0,370150.0,371160.0,Eukaryotic translation initiation factor 4 gamma 1
3098,Tb927.5.1510,11782.0,10816.0,8574.1,11603.0,11289.0,12622.0,12129.0,10904.0,"Mitochondrial SSU ribosomal protein, putative"
3099,Tb927.5.1520,1996600.0,2215900.0,2089200.0,2011600.0,2635400.0,2636200.0,2762800.0,2799600.0,ATP-dependent protease ATPase subunit HslU1
3100,Tb927.5.1540,247060.0,272770.0,283800.0,260980.0,348350.0,364430.0,384350.0,359850.0,"hypothetical protein, conserved"
3101,Tb927.5.1560,614610.0,637470.0,557410.0,636060.0,847470.0,906810.0,974670.0,920190.0,"ATP-dependent DEAD/H RNA helicase, putative"
3102,Tb927.5.1580,279820.0,248820.0,296960.0,262000.0,341750.0,369200.0,395430.0,372770.0,zinc finger CCCH domain containing protein 13
3103,Tb927.5.1620,120860.0,129190.0,120970.0,117780.0,158160.0,170120.0,168180.0,179860.0,"hypothetical protein, conserved"
3104,Tb927.5.1630,209640.0,165830.0,177020.0,199900.0,226310.0,266500.0,265650.0,258790.0,"hypothetical protein, conserved"
3105,Tb927.5.1660,2199900.0,2349300.0,2316400.0,2198600.0,2807100.0,3295200.0,3345000.0,3399400.0,"pyruvate dehydrogenase phosphatase, putative"
3106,Tb927.5.1670,183880.0,177620.0,202390.0,205880.0,260950.0,274820.0,242180.0,265840.0,"hypothetical protein, conserved"
3107,Tb927.5.1680,1125300.0,1132400.0,1210800.0,1140900.0,1435400.0,1511400.0,1603200.0,1473400.0,"hypothetical protein, conserved"
3108,Tb927.5.1690,805400.0,936120.0,893350.0,881710.0,1066900.0,1145100.0,1237000.0,1141800.0,"hypothetical protein, conserved"
3109,Tb927.5.1700,614400.0,686420.0,728190.0,633480.0,845230.0,974880.0,995380.0,957520.0,"replication Factor A 28 kDa subunit, putative"
3110,Tb927.5.1710,794290.0,848770.0,851050.0,774400.0,992150.0,1007400.0,1082100.0,1102500.0,"ATP synthase F1 subunit p18, mitochondrial"
3111,Tb927.5.1730,1224600.0,1297000.0,1458400.0,1454900.0,1797200.0,2032500.0,2135800.0,2049400.0,Ecotin-like protein
3112,Tb927.5.1750,6896.9,5664.9,4754.9,4218.4,8646.0,7243.2,7869.3,8186.2,"conserved protein, unknown function"
3113,Tb927.5.1780,31914.0,37490.0,36658.0,32669.0,37699.0,38323.0,40991.0,43789.0,"hypothetical protein, conserved"
3114,Tb927.5.1810,3647300.0,3667600.0,3693900.0,3359300.0,4174200.0,3950200.0,4249100.0,4547600.0,lysosomal/endosomal membrane protein p67
3117,Tb927.5.1870,382050.0,408100.0,403310.0,404640.0,530100.0,513480.0,569860.0,516040.0,"Fidgetin, putative"
3118,Tb927.5.1880,1034100.0,988500.0,1084600.0,948600.0,1399300.0,1413500.0,1465300.0,1451300.0,"inhibitor of serine peptidase (ISP), putative"
3119,Tb927.5.1900,1729800.0,1815800.0,1703200.0,1812700.0,2471000.0,2466900.0,2449300.0,2483900.0,"Outer dynein arm docking complex protein 1, putative"
3120,Tb927.5.1920,157440.0,155860.0,182340.0,157580.0,243070.0,241780.0,255330.0,224610.0,"hypothetical protein, conserved"
3121,Tb927.5.1930,1187400.0,1275500.0,1259600.0,1206400.0,1630400.0,1665200.0,1705300.0,1761500.0,"signal peptidase subunit, putative"
3122,Tb927.5.1940,349900.0,387520.0,417590.0,368490.0,505270.0,465680.0,541840.0,510500.0,"hypothetical protein, conserved"
3123,Tb927.5.1960,58173.0,59456.0,56670.0,57407.0,81740.0,91069.0,77554.0,81887.0,"hypothetical protein, conserved"
3124,Tb927.5.1990,325970.0,273870.0,331580.0,289850.0,486100.0,501770.0,540890.0,459570.0,"hypothetical protein, conserved"
3125,Tb927.5.2000,23023.0,28540.0,26286.0,18749.0,32111.0,30467.0,35559.0,23830.0,hypothetical protein
3126,Tb927.5.2060,115900.0,107990.0,131400.0,112530.0,170990.0,171630.0,184710.0,173360.0,Cell division cycle 5-like protein
3127,Tb927.5.2080,1288500.0,1497400.0,1477000.0,1377900.0,1926700.0,1935700.0,2026900.0,1974800.0,GMP reductase
3128,Tb927.5.2090,3002500.0,3060800.0,3317200.0,3071800.0,4095000.0,4480100.0,4589700.0,4352400.0,"kinesin, putative"
3129,Tb927.5.2100,17264.0,16900.0,21204.0,18359.0,23549.0,22302.0,29032.0,21870.0,"RNA-binding protein, putative"
3130,Tb927.5.2110,3949.0,3865.3,3791.1,3582.5,6553.8,8268.4,6417.5,7675.5,"G-patch domain containing protein, putative"
3131,Tb927.5.2120,15742.0,19129.0,17665.0,15867.0,26824.0,30691.0,26414.0,31839.0,"hypothetical protein, conserved"
3132,Tb927.5.2130,86782.0,91567.0,90622.0,79549.0,120940.0,125810.0,125650.0,105940.0,"Lariat debranching enzyme, C-terminal domain containing protein, putative"
3133,Tb927.5.2140,333600.0,321510.0,351370.0,337450.0,487390.0,477860.0,537430.0,481090.0,regulator of nonsense transcripts 1
3134,Tb927.5.2150,115570.0,109160.0,118880.0,107000.0,161720.0,165300.0,151340.0,163470.0,"hypothetical protein, conserved"
3136,Tb927.5.2260,336680.0,405480.0,392110.0,376600.0,442410.0,419310.0,485860.0,449000.0,conserved protein
3137,Tb927.5.2240,219840.0,226030.0,253050.0,239820.0,356140.0,343060.0,357840.0,338600.0,"hypothetical protein, conserved"
3138,Tb927.5.2250,1085000.0,1173100.0,1219600.0,1187200.0,1576900.0,1618300.0,1745000.0,1693100.0,"META domain/Domain of unknown function (DUF1935), putative"
3139,Tb927.5.2270,564450.0,573170.0,624360.0,569560.0,808230.0,807750.0,885340.0,832120.0,Component of motile flagella 44
